faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.0,3.0,427,0.23788,3617.3,4502.4,9.2308,26.992,42.223,2706.2,75.285,120.38,0.31645,80.114,50.73,2635.1,26.376,49.18,3102.1,23.493,65.329,217.84,340.65,94.692,77.324,32.167,8.9011,26.667,6.8686,18.593,1.6281,32.422,13.947,24.142,1.1195,18.541,2.2506,4.8527,2.2499,0.03899,0.82666,0.081842,54.862,44.202,62.611,54.333,23.005,60.19,22.439,37.971,40.247,44.635,44.505,41.317,16.828
0.0,3.0,428,0.23698,3580.1,4517.8,9.2884,26.829,42.108,2706.0,75.585,120.36,0.31859,80.216,49.463,2635.4,24.945,50.298,3103.8,22.738,65.347,217.75,340.21,94.784,77.183,32.167,8.9011,26.667,6.8686,18.593,1.6281,32.422,13.947,24.142,1.1195,18.541,2.2506,4.8527,2.2499,0.03899,0.82666,0.081842,54.862,44.202,63.251,54.148,23.094,59.145,22.074,37.709,36.521,47.224,44.44,39.967,18.62
0.0,3.0,429,0.23871,3681.5,4530.2,9.3689,26.836,42.276,2702.0,74.704,120.4,0.34775,79.922,48.537,2630.4,25.345,48.829,3101.5,22.812,65.316,218.5,339.63,94.879,76.78,31.979,8.6901,26.18,7.0508,18.962,1.6235,32.608,13.706,24.083,1.3933,19.153,2.284,4.8612,2.3147,0.03899,0.82666,0.081842,54.862,44.202,63.042,54.456,23.691,61.409,21.558,41.727,33.795,43.824,44.304,41.044,18.496
0.0,3.0,430,0.23894,3643.3,4528.2,9.235,26.997,42.243,2701.1,75.866,120.41,0.34764,79.892,50.275,2629.4,26.012,50.355,3099.8,23.932,65.27,218.58,339.51,94.655,77.332,31.979,8.6901,26.18,7.0508,18.962,1.6235,32.608,13.706,24.083,1.3933,19.153,2.284,4.8612,2.3147,0.03899,0.82666,0.081842,54.862,44.202,63.7,54.48,23.669,60.279,21.759,41.741,38.91,47.357,44.232,40.739,15.822
0.0,3.0,431,0.26194,3634.5,4491.5,9.3194,27.16,42.43,2702.6,74.67,120.4,0.32334,80.185,48.447,2631.8,25.254,50.408,3100.8,22.376,65.237,217.62,339.45,94.898,77.456,32.272,8.9165,26.489,6.7447,19.098,1.6469,32.682,13.645,24.397,1.2673,19.28,2.2308,4.9172,2.3322,0.033549,0.85503,0.1025,54.007,43.82,62.18,54.014,25.226,60.523,21.885,38.252,33.531,47.479,44.077,40.699,19.492
0.0,3.0,432,0.25876,3634.3,4518.7,9.3227,26.74,42.474,2701.4,75.58,120.38,0.32237,80.045,49.744,2629.2,23.433,48.965,3100.5,23.551,65.258,216.75,338.9,94.723,77.013,32.272,8.9165,26.489,6.7447,19.098,1.6469,32.682,13.645,24.397,1.2673,19.28,2.2308,4.9172,2.3322,0.033549,0.85503,0.1025,54.007,43.82,62.184,53.687,25.538,60.864,21.496,38.371,37.346,44.14,44.013,40.261,16.743
0.0,3.0,433,0.23159,3682.6,4477.8,9.2293,26.849,42.57,2700.4,74.848,120.4,0.3136,79.864,49.569,2628.2,24.641,49.497,3099.8,23.329,65.203,217.48,339.15,94.872,77.056,32.088,8.8471,26.986,6.9211,19.307,1.636,32.804,13.915,24.377,1.1937,18.709,2.2048,4.8432,2.2632,0.033549,0.85503,0.1025,54.007,43.82,64.021,53.801,22.766,62.223,21.675,37.587,36.831,45.369,43.808,41.012,17.299
0.0,3.0,434,0.22975,3704.1,4471.8,9.3102,26.624,42.407,2701.2,75.27,120.42,0.31104,80.16,48.527,2630.3,24.658,50.622,3099.2,23.056,65.191,216.33,339.24,94.504,77.362,32.088,8.8471,26.986,6.9211,19.307,1.636,32.804,13.915,24.377,1.1937,18.709,2.2048,4.8432,2.2632,0.033549,0.85503,0.1025,54.007,43.82,63.652,53.873,22.947,58.515,21.779,37.9,33.765,47.974,43.77,41.378,17.915
0.0,3.0,435,0.24987,3636.4,4411.3,9.1739,26.749,41.862,2700.2,75.683,120.42,0.34636,80.362,49.086,2629.0,26.434,52.061,3099.6,21.719,65.219,215.75,338.56,94.73,77.223,32.282,8.9267,26.344,6.8969,18.954,1.6531,32.527,13.759,24.217,1.3096,18.252,2.2377,4.804,2.1772,0.033549,0.85503,0.1025,54.007,43.82,63.316,54.013,24.488,62.491,21.362,40.764,35.411,51.304,43.678,41.407,21.082
0.0,3.0,436,0.24983,3622.9,4449.9,9.3003,26.896,42.069,2699.2,74.592,120.38,0.34413,80.299,49.142,2626.2,23.893,50.65,3097.7,23.451,65.288,217.01,338.22,94.654,77.01,32.282,8.9267,26.344,6.8969,18.954,1.6531,32.527,13.759,24.217,1.3096,18.252,2.2377,4.804,2.1772,0.0074298,0.87369,0.095418,55.225,43.192,63.548,53.551,24.493,59.165,21.506,41.036,35.576,48.039,44.154,40.477,16.985
0.0,3.0,437,0.22891,3656.6,4500.4,9.2393,26.811,42.344,2697.6,75.298,120.4,0.32345,80.184,50.113,2625.1,26.322,50.573,3096.1,23.647,65.288,220.59,338.41,94.794,77.02,31.524,9.05,26.466,7.0861,19.256,1.649,32.405,13.934,23.491,1.1551,19.046,2.2806,4.9141,2.2766,0.0074298,0.87369,0.095418,55.225,43.192,63.156,53.754,22.852,61.889,21.6,39.388,38.433,47.861,44.011,41.057,16.528
0.0,3.0,438,0.23179,3682.8,4491.7,9.1737,27.09,42.488,2696.9,75.474,120.39,0.32645,80.266,50.034,2623.9,24.783,49.973,3097.3,23.356,65.316,218.19,338.15,94.672,77.401,31.524,9.05,26.466,7.0861,19.256,1.649,32.405,13.934,23.491,1.1551,19.046,2.2806,4.9141,2.2766,0.0074298,0.87369,0.095418,55.225,43.192,62.704,53.858,22.569,60.847,21.286,39.022,38.199,46.472,44.399,40.894,17.192
0.0,3.0,439,0.30705,3635.2,4441.3,9.3188,26.772,42.573,2697.8,75.431,120.4,0.34708,80.376,48.616,2625.4,24.623,51.325,3097.6,22.899,65.373,218.03,338.12,94.86,77.461,31.975,9.0441,26.64,6.9343,19.236,1.7139,32.055,13.821,23.919,1.3631,18.664,2.2956,4.8216,2.3733,0.0074298,0.87369,0.095418,55.225,43.192,61.76,53.662,30.186,60.735,21.357,41.227,34.026,49.601,44.584,40.411,18.259
0.0,3.0,440,0.30582,3640.2,4450.8,9.2836,26.888,42.109,2699.0,75.032,120.41,0.34651,80.368,50.438,2627.6,24.245,50.031,3098.5,22.444,65.414,216.76,338.61,94.854,77.307,31.975,9.0441,26.64,6.9343,19.236,1.7139,32.055,13.821,23.919,1.3631,18.664,2.2956,4.8216,2.3733,0.0074298,0.87369,0.095418,55.225,43.192,61.674,53.549,30.306,63.728,21.557,41.296,39.389,46.607,44.866,41.028,19.342
0.0,3.0,441,0.26712,3614.9,4475.2,9.4215,26.578,42.089,2698.7,74.577,120.41,0.3339,80.311,47.562,2627.6,24.705,49.23,3098.8,22.469,65.442,220.1,338.78,94.829,77.252,31.565,9.0687,26.618,7.0027,18.992,1.6565,32.949,13.857,23.647,1.2942,18.693,2.2391,4.967,2.2564,0.037457,0.87023,0.11398,54.085,43.176,63.32,53.227,26.428,59.457,21.476,39.907,30.926,44.753,45.266,40.86,19.29
0.0,3.0,442,0.26728,3663.4,4490.3,9.3596,26.904,42.416,2699.1,74.859,120.36,0.3345,80.253,49.119,2626.9,25.271,50.288,3098.0,24.076,65.46,221.54,338.82,94.814,77.127,31.565,9.0687,26.618,7.0027,18.992,1.6565,32.949,13.857,23.647,1.2942,18.693,2.2391,4.967,2.2564,0.037457,0.87023,0.11398,54.085,43.176,62.486,53.045,26.413,60.482,21.608,39.834,35.507,47.201,45.538,40.329,15.492
0.0,3.0,443,0.31288,3636.0,4477.4,9.3551,27.134,42.547,2700.5,74.831,120.41,0.33289,80.3,47.824,2628.2,24.456,49.781,3101.4,23.63,65.478,221.25,338.92,94.752,77.46,32.155,8.9764,26.272,6.7629,19.377,1.6787,32.5,13.94,24.257,1.0342,19.054,2.2831,4.8908,2.3496,0.037457,0.87023,0.11398,54.085,43.176,62.276,53.743,30.585,60.56,21.606,40.999,31.697,46.028,45.962,40.292,16.525
0.0,3.0,444,0.31111,3622.0,4534.7,9.1844,27.003,41.706,2702.9,75.062,120.39,0.33927,80.322,47.551,2631.0,24.686,49.21,3101.9,22.958,65.526,222.24,339.4,94.693,77.109,32.155,8.9764,26.272,6.7629,19.377,1.6787,32.5,13.94,24.257,1.0342,19.054,2.2831,4.8908,2.3496,0.037457,0.87023,0.11398,54.085,43.176,62.517,53.058,30.759,62.256,21.649,40.22,30.894,44.707,46.269,40.718,18.139
0.0,3.0,445,0.26078,3696.0,4420.8,9.117,26.659,42.47,2699.7,75.618,120.41,0.34871,79.956,48.357,2627.9,24.323,51.534,3098.0,22.794,65.533,223.73,339.61,94.803,76.918,32.4,8.9265,25.916,6.7412,18.732,1.6453,32.428,13.585,23.823,1.2626,18.636,2.2487,4.8635,2.3177,0.037457,0.87023,0.11398,54.085,43.176,63.347,53.408,25.142,63.855,21.593,41.402,33.265,50.084,46.534,41.481,18.569
0.0,3.0,446,0.25841,3685.2,4403.6,9.4309,26.964,42.335,2697.6,74.492,120.39,0.34819,79.932,49.575,2625.9,24.481,51.939,3098.0,22.116,65.484,225.81,339.46,94.607,77.121,32.4,8.9265,25.916,6.7412,18.732,1.6453,32.428,13.585,23.823,1.2626,18.636,2.2487,4.8635,2.3177,0.027061,0.8662,0.096583,53.884,43.899,63.533,53.614,25.376,60.279,21.411,41.464,36.85,51.022,46.724,40.442,20.174
0.0,3.0,447,0.23539,3725.8,4529.7,9.2935,26.989,42.705,2699.3,74.427,120.43,0.30462,80.124,50.668,2628.2,24.495,49.591,3099.5,23.446,65.472,230.87,339.63,94.6,77.469,32.121,8.9125,25.873,6.9663,18.865,1.6456,32.8,13.927,23.949,1.3935,19.162,2.2495,4.8616,2.4358,0.027061,0.8662,0.096583,53.884,43.899,63.146,53.641,22.807,62.694,21.632,37.203,40.066,45.588,46.661,41.232,16.997
0.0,3.0,448,0.23615,3715.1,4508.5,9.2726,27.259,42.123,2702.3,75.386,120.41,0.30931,80.476,49.971,2631.1,25.512,51.275,3101.8,23.045,65.588,230.62,339.55,94.441,77.938,32.121,8.9125,25.873,6.9663,18.865,1.6456,32.8,13.927,23.949,1.3935,19.162,2.2495,4.8616,2.4358,0.027061,0.8662,0.096583,53.884,43.899,63.331,53.894,22.732,61.87,22.064,36.631,38.014,49.484,47.065,40.941,17.89
0.0,3.0,449,0.25995,3639.2,4462.4,9.3655,26.968,42.409,2703.7,74.042,120.42,0.34525,80.504,49.061,2631.8,24.471,50.164,3102.7,21.951,65.731,229.67,339.77,94.5,77.443,31.806,8.8982,26.088,6.8753,19.073,1.6729,32.546,13.74,23.525,1.1505,18.632,2.2585,4.8184,2.3314,0.027061,0.8662,0.096583,53.884,43.899,62.688,54.115,25.538,60.406,21.917,41.301,35.338,46.913,47.524,42.131,20.495
0.0,3.0,450,0.26096,3648.0,4465.5,9.4228,27.115,42.28,2701.5,74.144,120.38,0.34866,80.332,49.824,2630.0,26.149,48.26,3101.1,22.651,65.799,230.69,339.8,94.709,77.187,31.806,8.8982,26.088,6.8753,19.073,1.6729,32.546,13.74,23.525,1.1505,18.632,2.2585,4.8184,2.3314,0.027061,0.8662,0.096583,53.884,43.899,62.537,54.077,25.438,61.52,21.804,40.885,37.581,42.508,47.805,41.032,18.852
0.0,3.0,451,0.29318,3653.6,4512.9,9.2947,26.77,42.553,2702.6,74.511,120.4,0.32492,80.153,48.152,2631.2,25.62,51.568,3101.2,22.451,65.784,231.46,339.83,94.493,77.368,31.632,8.9104,26.196,6.9082,18.782,1.7034,32.48,13.693,23.84,1.3091,18.96,2.2854,4.8822,2.3065,0.0099058,0.86615,0.085171,53.631,43.839,63.203,52.968,28.738,61.432,21.489,38.774,32.661,50.163,48.069,41.681,19.329
0.0,3.0,452,0.2944,3692.1,4464.4,9.2225,26.703,42.574,2705.2,74.285,120.38,0.32407,80.272,51.455,2634.4,23.965,49.263,3103.2,22.064,65.811,233.0,340.32,94.705,77.417,31.632,8.9104,26.196,6.9082,18.782,1.7034,32.48,13.693,23.84,1.3091,18.96,2.2854,4.8822,2.3065,0.0099058,0.86615,0.085171,53.631,43.839,62.539,53.549,28.618,60.544,21.905,38.878,42.383,44.829,48.288,41.153,20.236
0.0,3.0,453,0.31725,3679.6,4538.4,9.25,27.189,42.183,2705.1,75.211,120.43,0.31857,80.085,48.342,2633.3,24.192,48.632,3104.2,22.257,65.804,234.34,340.28,94.443,77.432,32.326,9.0045,26.205,6.9795,18.798,1.6389,32.541,13.675,24.189,1.4011,18.542,2.2853,4.8095,2.1939,0.0099058,0.86615,0.085171,53.631,43.839,62.457,53.349,30.637,62.903,22.027,38.146,33.22,43.368,48.523,41.737,19.784
0.0,3.0,454,0.31587,3649.9,4529.1,9.3608,26.793,42.442,2706.8,73.65,120.39,0.31825,80.049,50.378,2635.7,25.851,50.437,3104.2,24.698,65.828,236.91,341.29,94.709,77.21,32.326,9.0045,26.205,6.9795,18.798,1.6389,32.541,13.675,24.189,1.4011,18.542,2.2853,4.8095,2.1939,0.0099058,0.86615,0.085171,53.631,43.839,62.969,53.461,30.773,61.354,22.17,38.186,39.212,47.545,48.649,40.342,14.01
0.0,3.0,455,0.24834,3629.3,4473.5,9.423,26.954,42.515,2709.2,75.545,120.41,0.31863,80.243,47.804,2638.4,25.838,49.613,3106.5,23.558,65.861,236.82,341.64,94.563,77.469,31.746,9.0579,26.772,6.9977,18.366,1.6064,32.491,14.006,24.053,1.1798,18.792,2.2501,4.8502,2.3239,0.0099058,0.86615,0.085171,53.631,43.839,62.639,54.085,24.631,59.773,22.426,37.465,31.637,45.638,49.008,41.25,16.678
0.0,3.0,456,0.24904,3634.8,4498.7,9.3703,26.722,42.149,2710.0,75.036,120.4,0.31704,80.263,50.585,2639.9,23.459,48.299,3105.7,21.629,65.937,238.21,341.64,94.613,77.245,31.746,9.0579,26.772,6.9977,18.366,1.6064,32.491,14.006,24.053,1.1798,18.792,2.2501,4.8502,2.3239,0.025508,0.84567,0.10588,54.458,43.98,62.545,53.784,24.562,60.248,22.621,37.659,39.821,42.596,49.287,41.116,21.263
0.0,3.0,457,0.30959,3600.8,4554.1,9.5162,26.828,42.372,2708.4,74.744,120.39,0.35364,79.978,50.629,2636.9,26.95,49.376,3106.1,22.876,65.941,236.03,342.17,94.656,77.313,32.177,8.8938,26.393,6.6897,18.787,1.6528,32.974,13.645,24.319,1.2917,18.573,2.2299,4.801,2.3538,0.025508,0.84567,0.10588,54.458,43.98,62.869,54.213,29.947,61.13,22.168,42.053,39.952,45.089,49.854,40.756,18.313
0.0,3.0,458,0.30665,3655.7,4516.7,9.3354,26.638,42.294,2711.6,74.481,120.38,0.35502,80.118,51.505,2640.5,25.834,49.742,3107.4,22.892,65.964,238.36,342.47,94.675,77.633,32.177,8.8938,26.393,6.6897,18.787,1.6528,32.974,13.645,24.319,1.2917,18.573,2.2299,4.801,2.3538,0.025508,0.84567,0.10588,54.458,43.98,61.925,54.662,30.236,60.404,22.443,41.885,42.53,45.936,50.019,40.636,18.244
0.0,3.0,459,0.26921,3714.0,4461.3,9.4095,26.745,42.548,2711.3,74.7,120.43,0.31597,79.968,49.712,2640.7,24.193,48.211,3108.6,23.827,65.976,241.45,342.07,94.474,77.225,32.679,8.8926,26.438,6.8305,18.64,1.6475,32.834,13.864,23.817,1.4196,18.371,2.2759,4.9124,2.3867,0.025508,0.84567,0.10588,54.458,43.98,63.658,54.324,26.185,60.435,22.373,37.009,37.253,42.393,50.114,41.906,16.056
0.0,3.0,460,0.26895,3684.2,4551.5,9.317,26.87,42.476,2709.6,75.078,120.41,0.31543,79.849,49.875,2638.0,25.7,50.666,3106.7,23.804,65.99,242.2,342.7,94.411,77.151,32.679,8.8926,26.438,6.8305,18.64,1.6475,32.834,13.864,23.817,1.4196,18.371,2.2759,4.9124,2.3867,0.025508,0.84567,0.10588,54.458,43.98,64.171,53.245,26.21,60.354,22.193,37.076,37.733,48.075,50.417,41.569,16.128
0.0,3.0,461,0.21701,3659.7,4508.3,9.3668,27.266,42.248,2707.4,74.982,120.41,0.33869,79.877,49.575,2636.3,26.947,51.007,3105.4,22.034,65.983,242.59,342.35,94.478,77.153,32.056,8.965,26.501,6.9134,18.895,1.6877,33.346,13.81,24.079,1.0368,19.099,2.2908,4.873,2.2455,0.017481,0.82946,0.10041,53.141,43.497,63.474,54.133,21.292,60.997,22.462,40.0,36.849,48.864,50.267,41.64,20.336
0.0,3.0,462,0.21646,3693.8,4468.9,9.1919,27.076,42.44,2708.7,74.436,120.38,0.33739,80.109,49.758,2637.6,25.296,49.598,3105.5,22.424,66.017,241.31,342.16,94.526,77.633,32.056,8.965,26.501,6.9134,18.895,1.6877,33.346,13.81,24.079,1.0368,19.099,2.2908,4.873,2.2455,0.017481,0.82946,0.10041,53.141,43.497,62.888,54.604,21.345,63.412,22.434,40.158,37.389,45.603,50.537,41.028,19.362
0.0,3.0,463,0.27576,3642.9,4482.1,9.3119,26.688,42.254,2709.9,74.855,120.43,0.32945,80.154,51.037,2638.4,23.431,51.224,3105.7,22.4,66.116,242.82,342.2,94.498,77.275,32.583,8.9436,26.384,6.9135,18.79,1.6674,33.155,13.814,23.803,1.2887,18.412,2.2926,4.7992,2.2858,0.017481,0.82946,0.10041,53.141,43.497,63.045,53.824,26.992,60.329,22.567,39.685,41.152,49.366,50.554,41.67,19.43
0.0,3.0,464,0.27503,3643.0,4499.0,9.2937,27.044,42.545,2710.3,75.48,120.41,0.32936,80.205,48.318,2639.2,24.355,50.564,3105.8,23.205,66.16,241.17,342.37,94.486,77.404,32.583,8.9436,26.384,6.9135,18.79,1.6674,33.155,13.814,23.803,1.2887,18.412,2.2926,4.7992,2.2858,0.017481,0.82946,0.10041,53.141,43.497,63.043,53.621,27.063,61.607,22.701,39.697,33.151,47.839,50.853,41.771,17.496
0.0,3.0,465,0.22043,3673.8,4466.0,9.339,26.773,42.258,2706.7,74.611,120.37,0.33356,79.961,49.971,2635.6,23.611,49.948,3103.5,23.373,66.172,243.21,342.27,94.631,76.934,32.159,8.9422,26.552,7.0021,18.831,1.6721,32.82,13.852,24.148,1.2679,18.917,2.204,4.9621,2.3386,0.017481,0.82946,0.10041,53.141,43.497,62.483,54.264,22.143,60.962,22.133,39.285,38.014,46.415,50.82,40.938,17.144
0.0,3.0,466,0.22011,3668.3,4553.4,9.3446,26.753,42.212,2704.7,75.144,120.41,0.33193,79.69,49.645,2633.4,25.478,50.3,3100.2,22.799,66.102,243.52,342.71,94.722,76.784,32.159,8.9422,26.552,7.0021,18.831,1.6721,32.82,13.852,24.148,1.2679,18.917,2.204,4.9621,2.3386,0.010552,0.84277,0.095223,53.283,43.65,62.577,53.217,22.175,61.929,22.601,39.484,37.055,47.229,50.537,41.152,18.542
0.0,3.0,467,0.25686,3596.5,4490.4,9.3704,26.852,41.91,2705.7,75.764,120.39,0.33491,79.777,51.589,2635.0,25.191,50.387,3101.3,22.525,66.038,243.74,342.48,94.74,77.286,32.131,8.9322,26.235,6.6864,18.548,1.6421,33.073,13.831,23.416,1.409,18.163,2.2789,4.9963,2.2912,0.010552,0.84277,0.095223,53.283,43.65,62.965,53.865,26.242,59.436,22.465,40.152,42.777,47.429,50.497,39.954,19.17
0.0,3.0,468,0.25997,3598.0,4493.8,9.3823,26.849,42.061,2707.1,74.928,120.38,0.33453,79.876,51.076,2636.5,24.991,51.848,3102.1,23.076,66.061,244.55,342.32,94.729,77.446,32.131,8.9322,26.235,6.6864,18.548,1.6421,33.073,13.831,23.416,1.409,18.163,2.2789,4.9963,2.2912,0.010552,0.84277,0.095223,53.283,43.65,62.938,53.824,25.936,59.831,22.698,40.199,41.267,50.81,50.402,40.754,17.85
0.0,3.0,469,0.26552,3743.6,4523.6,9.3263,26.942,42.074,2712.5,74.505,120.41,0.33349,80.233,51.796,2641.9,24.548,49.676,3107.2,22.574,66.078,242.98,342.89,94.498,77.449,32.197,8.9783,26.215,6.6476,18.053,1.6584,33.004,13.671,24.059,1.1377,18.132,2.2621,4.7513,2.3367,0.010552,0.84277,0.095223,53.283,43.65,63.237,54.176,26.012,62.712,22.949,39.799,43.384,45.785,50.515,41.55,19.016
0.0,3.0,470,0.26679,3746.1,4507.8,9.4711,27.195,42.332,2709.8,74.645,120.44,0.33658,80.064,49.441,2639.2,26.623,50.188,3107.2,24.246,66.151,243.21,342.36,94.373,77.025,32.197,8.9783,26.215,6.6476,18.053,1.6584,33.004,13.671,24.059,1.1377,18.132,2.2621,4.7513,2.3367,0.010552,0.84277,0.095223,53.283,43.65,63.195,54.366,25.888,61.593,22.67,39.421,36.454,46.968,50.466,42.279,15.071
0.0,3.0,471,0.25956,3704.6,4546.0,9.4479,27.326,42.437,2709.6,75.445,120.42,0.32036,79.975,49.92,2639.1,24.613,50.413,3107.1,23.526,66.135,243.77,342.44,94.337,77.067,32.317,9.0536,26.229,6.8368,18.493,1.6198,33.338,13.823,23.951,1.2004,18.583,2.2548,4.8749,2.3619,0.019323,0.8208,0.099311,53.56,44.877,64.451,55.202,25.393,61.824,22.614,37.009,37.865,47.49,50.731,42.06,16.787
0.0,3.0,472,0.26051,3720.0,4588.3,9.3056,26.733,42.343,2709.9,75.35,120.41,0.31445,80.053,46.482,2639.0,25.769,48.782,3106.6,23.928,66.159,243.75,342.61,94.283,77.501,32.317,9.0536,26.229,6.8368,18.493,1.6198,33.338,13.823,23.951,1.2004,18.583,2.2548,4.8749,2.3619,0.019323,0.8208,0.099311,53.56,44.877,64.186,54.696,25.299,62.235,22.592,37.73,27.748,43.715,50.854,42.59,15.797
0.0,3.0,473,0.24742,3698.6,4536.9,9.3404,26.664,42.409,2709.2,74.992,120.4,0.33494,80.161,50.272,2637.4,24.232,50.021,3105.6,23.701,66.193,242.37,342.4,94.409,77.377,32.122,8.9948,26.453,6.9736,18.981,1.6308,33.109,13.653,23.845,1.4289,18.487,2.243,4.753,2.4256,0.019323,0.8208,0.099311,53.56,44.877,63.027,54.317,24.161,62.179,22.285,39.173,38.9,46.583,51.095,41.203,16.327
0.0,3.0,474,0.24739,3697.6,4536.6,9.3612,26.492,42.7,2705.6,75.581,120.38,0.3318,80.032,50.755,2635.3,24.612,49.006,3103.4,21.86,66.218,244.78,341.73,94.452,77.165,32.122,8.9948,26.453,6.9736,18.981,1.6308,33.109,13.653,23.845,1.4289,18.487,2.243,4.753,2.4256,0.019323,0.8208,0.099311,53.56,44.877,63.044,54.32,24.164,61.372,22.077,39.556,40.322,44.235,50.998,41.038,20.716
0.0,3.0,475,0.26623,3634.0,4508.7,9.2579,27.285,42.395,2704.0,75.067,120.38,0.31244,79.874,49.74,2632.1,24.812,47.756,3100.5,22.4,66.224,242.9,341.84,94.611,76.964,32.385,8.944,25.905,6.9828,18.464,1.6425,32.811,13.633,23.869,1.1672,17.92,2.2699,4.7807,2.3225,0.019323,0.8208,0.099311,53.56,44.877,62.916,53.463,25.955,61.969,22.503,37.255,37.334,41.34,51.283,40.437,19.468
0.0,3.0,476,0.26181,3654.9,4492.0,9.3581,27.035,42.188,2704.7,74.581,120.41,0.31454,79.88,50.497,2633.6,24.836,50.012,3100.4,22.495,66.164,243.74,342.01,94.64,77.206,32.385,8.944,25.905,6.9828,18.464,1.6425,32.811,13.633,23.869,1.1672,17.92,2.2699,4.7807,2.3225,0.0095552,0.81885,0.0906,54.05,43.426,62.558,53.663,26.39,61.894,22.578,36.998,39.564,46.561,50.761,41.503,19.241
0.0,3.0,477,0.24115,3625.8,4589.0,9.3666,26.636,42.554,2707.4,75.102,120.38,0.31017,80.09,48.951,2637.0,25.714,48.176,3101.8,22.207,66.176,242.66,342.45,94.565,77.268,32.135,9.0633,26.103,7.0857,18.924,1.6797,32.947,13.814,23.88,1.1146,18.727,2.262,4.9305,2.274,0.0095552,0.81885,0.0906,54.05,43.426,62.887,53.78,23.291,60.458,22.586,36.737,35.012,42.312,50.731,40.581,19.905
0.0,3.0,478,0.23839,3661.0,4574.4,9.3201,27.22,42.199,2707.3,75.353,120.39,0.30809,80.082,48.625,2636.6,24.886,47.957,3103.2,23.514,66.186,243.63,342.09,94.71,77.278,32.135,9.0633,26.103,7.0857,18.924,1.6797,32.947,13.814,23.88,1.1146,18.727,2.262,4.9305,2.274,0.0095552,0.81885,0.0906,54.05,43.426,62.281,53.954,23.562,62.463,22.643,36.991,34.052,41.806,50.516,41.059,16.799
0.0,3.0,479,0.2626,3625.8,4491.2,9.3186,27.128,42.328,2705.6,74.725,120.39,0.32871,79.984,50.476,2633.7,25.872,49.284,3102.4,22.198,66.192,241.25,342.17,94.678,77.174,32.016,9.0187,26.463,6.986,18.756,1.6949,33.277,13.941,23.353,1.3703,18.825,2.2627,4.8178,2.3419,0.0095552,0.81885,0.0906,54.05,43.426,61.841,53.835,25.787,59.832,22.509,39.156,39.5,44.876,50.6,40.833,19.938
0.0,3.0,480,0.26368,3610.6,4535.0,9.1667,27.083,42.397,2708.0,75.257,120.41,0.33053,80.029,49.837,2637.1,24.984,50.787,3102.3,22.938,66.157,240.58,342.21,94.883,77.405,32.016,9.0187,26.463,6.986,18.756,1.6949,33.277,13.941,23.353,1.3703,18.825,2.2627,4.8178,2.3419,0.0095552,0.81885,0.0906,54.05,43.426,62.102,53.31,25.681,62.659,22.954,38.933,37.619,48.355,50.535,40.896,18.168
0.0,3.0,481,0.27584,3654.4,4496.4,9.3203,26.63,42.013,2709.2,75.531,120.41,0.34575,80.062,49.635,2638.7,24.785,51.298,3104.8,23.096,66.146,239.49,342.41,94.636,77.186,32.009,8.9665,26.565,6.8886,18.901,1.6678,33.439,13.73,24.144,1.4812,18.791,2.2503,4.7701,2.343,0.009495,0.82624,0.097483,54.26,43.719,62.078,54.174,26.973,61.249,22.426,40.565,37.025,49.539,50.426,40.667,17.797
0.0,3.0,482,0.27742,3610.2,4537.5,9.4069,26.814,42.528,2709.1,74.143,120.39,0.34307,80.035,50.21,2638.1,25.469,47.744,3104.8,22.212,66.122,242.37,342.56,94.729,77.2,32.009,8.9665,26.565,6.8886,18.901,1.6678,33.439,13.73,24.144,1.4812,18.791,2.2503,4.7701,2.343,0.009495,0.82624,0.097483,54.26,43.719,62.838,53.683,26.818,60.605,22.431,40.892,38.717,41.313,50.01,41.249,19.893
0.0,3.0,483,0.27848,3639.2,4462.1,9.1871,26.992,42.653,2707.7,75.087,120.4,0.32125,79.833,51.078,2636.3,25.785,50.516,3103.8,21.781,66.086,241.77,342.44,94.645,76.933,32.398,8.9247,26.493,6.7846,18.817,1.6536,33.051,13.95,23.955,1.372,18.266,2.3025,4.7781,2.2996,0.009495,0.82624,0.097483,54.26,43.719,63.141,54.22,27.22,63.259,22.658,37.916,41.271,47.728,49.907,41.414,20.959
